,SITE_ID,VISIT_NO,chl,tn,tp,avg_temp,INDEX_LON_DD,INDEX_LAT_DD,INDEX_SITE_DEPTH,PERMANENT_IDENTIFIER,temp_bin,depth_bin,specific_lake_bin,log_tp_z,log_tn_z,log_eutro,eutro_bin,eutro_binf,tn_tp,P_limitation,crit_ratio,est_tn_tp,index_site_depth,NEI
123,NLA22_WA-10032,1,3.07,613,14.2,22.3,-118.99713,47.94156,42.6,165655376,2,5,1703,-0.804174604,-0.138096029,-0.471135316,2,2,43.16901408,0.818333333,23.5377533,35.0864844,42.6,-0.471135316
124,NLA22_NH-10013,1,4.16,400,24.7,21.76,-71.87181,43.32646,1.6,135996947,2,1,886,-0.381031224,-0.603355949,-0.492193587,2,2,16.19433198,0.985666667,12.57280488,24.66902516,1.6,-0.56392432
125,NLA22_MI-10107,1,9.2,748,37.5,21.6,-85.57639,43.50965,23,121860494,2,5,460,-0.061864556,0.078826762,0.008481103,3,3,19.94666667,0.378666667,21.4784408,20.4260312,23,0.008481103
126,NES22-10161,1,10.2,1160,541,24.4,-98.29429,45.72081,2.6,{FE8C2414-868D-42C5-A7DE-1980B7357E2A},3,2,118,1.97838442,0.557025362,1.267704891,5,5,2.144177449,0,13.31834689,3.727091343,2,1.318893213
127,NLA22_PA-10042,1,8.31,391,29.6,23.15,-78.92573,41.44279,1.7,102672535,2,1,140,-0.24269653,-0.628157787,-0.435427158,2,2,13.20945946,0.629333333,12.77535701,15.49334758,1.7,-0.435427158
128,NLA22_CT-10023,1,22.1,694,27.5,25.2,-72.6209,41.44547,1.5,122174533,3,1,466,-0.298947621,-0.002837252,-0.150892436,3,3,25.23636364,0.941333333,12.35717606,23.96119446,1.5,-0.150892436
129,NLA22_NV-10258,1,9.6,2150,1080,16.72,-119.7069,39.2667,1.55,4,1,1,1850,2.506813299,1.229518607,1.868165953,5,5,1.990740741,0.002,12.46672972,4.087107088,1.55,1.868165953
130,NES22-10064,1,17,2540,51.7,25.4,-90.40871,40.98777,9.3,152592542,3,4,1538,0.183597823,1.411193492,0.797395658,4,4,49.12959381,0.998333333,18.05693509,34.07479268,8.26,0.786903084
131,NES22-10076,1,69.2,1230,185,30.2,-90.08899,38.70362,1.6,120032894,5,1,411,1.158132509,0.62088456,0.889508535,5,5,6.648648649,0.165333333,12.77535701,9.952073109,1.7,1.083757961
132,NES22-10060,1,40.9,1490,107,29.3,-89.12198,39.01253,8.5,155038548,5,4,1580,0.739601752,0.829877459,0.784739605,4,4,13.92523364,0.196,18.24947897,14.82359666,8.75,0.719620757
133,NLA22_WV-10011,1,27.2,454,28.9,23.67,-79.79552,39.49372,2.1,27072277,3,1,1760,-0.260990785,-0.465344604,-0.363167695,2,2,15.70934256,0.671,13.26219285,15.26196094,1.966666667,-0.273826308
134,NLA22_LA-10224,1,27.9,949,105,31,-93.69922,32.46985,1.5,133232330,5,1,828,0.725178644,0.338218817,0.531698731,4,4,9.038095238,0.211,12.00515742,9.867299065,1.35,0.705251451
135,NLA22_TX-10011,1,11.5,1630,50,28.1,-99.74089,28.55555,2.9,92732557,5,2,2682,0.158040212,0.927750767,0.542895489,4,4,32.6,0.947666667,14.55977306,29.08944858,2.9,0.542895489
136,NLA22_GA-10080,1,5.12,1140,22.2,31.48,-84.82606,30.7616,8,47202298,5,4,1963,-0.462601297,0.538070868,0.037734786,3,3,51.35135135,0.971333333,17.95007695,39.91445831,8,0.037734786
137,NLA22_MA-10013,1,7.22,325,27,21.4,-72.27786,42.07083,2.1,141008588,2,1,1033,-0.31297374,-0.829652943,-0.571313341,2,2,12.03703704,0.502333333,13.48135908,14.52869025,2.1,-0.571313341
138,NLA22_TX-10001,1,16.8,1090,33,26.4,-103.93088,31.94733,12.1,96520640,4,5,2724,-0.159580648,0.489190213,0.164804782,3,3,33.03030303,0.997666667,19.2861578,40.27855163,11.93333333,-0.026607463
139,NLA22_VA-10014,1,53.6,1250,110,28.06,-76.1425,36.91829,1.3,5,5,1,2014,0.760738639,0.638463262,0.699600951,4,4,11.36363636,0.564333333,11.8790637,13.67665708,1.3,0.699600951
140,NLA22_CT-10016,1,2.24,258,5.9,24.7,-71.87415,41.50893,10,122359984,3,4,473,-1.475540991,-1.081263183,-1.278402087,1,1,43.72881356,0.984666667,18.63663229,36.00958157,9.825,-1.055347258
141,NLA22_IN-10137,1,4.18,434,11.5,27.88,-85.98964,39.17411,5.6,{3a25d385-8dda-452d-b42e-42f0bfe35f06},4,3,31,-0.965383122,-0.514445517,-0.739914319,2,2,37.73913043,0.934,16.75839493,32.08122051,5.6,-0.739914319
142,NLA22_PA-10010,1,4.79,256,17.9,24,-75.70528,40.33468,16.6,25964596,3,5,1740,-0.627170621,-1.089744595,-0.858457608,1,1,14.30167598,0.209333333,20.38894066,16.09188409,16.6,-0.858457608
143,NLA22_MI-10108,1,1.97,480,14.7,20.5,-84.7118,45.58642,25,155410978,1,5,1617,-0.777722066,-0.404651719,-0.591186893,2,2,32.65306122,0.724333333,21.75702601,29.04039444,25,-0.591186893
144,NLA22_ND-10016,1,2.14,4700,519,19.2,-102.31047,48.239365,3.5,143755375,1,2,1120,1.946649966,2.081889119,2.014269542,5,5,9.055876686,0.138666667,15.1399979,11.55713452,3.45,1.843561339
145,NLA22_ND-10059,1,4.8,3080,64.1,20.4,-102.152237,48.389369,2.5,143750879,1,2,1117,0.347934009,1.621280133,0.984607071,5,5,48.049922,0.998666667,14.32102244,35.64670178,2.7,1.033526218
146,NLA22_TN-10017,1,192,1900,184,30.2,-86.8407963,35.4024333,5.3,136619773,5,3,922,1.153989398,1.094797204,1.124393301,5,5,10.32608696,0.179,16.63688747,13.20202954,5.4,0.951341924
147,NLA22_PA-10016,1,45.9,860,75.5,24.99,-80.23995,41.03131,2.1,130028544,3,1,732,0.473057676,0.230893719,0.351975697,4,4,11.39072848,0.391333333,13.40084706,12.95572453,2.05,0.330346998
148,NLA22_CA-10097,1,8.34,393,24.1,24.7,-117.04212,32.788194,13.5,27736275,3,5,1765,-0.399828943,-0.622597285,-0.511213114,2,2,16.30705394,0.320333333,19.69829452,17.7535673,13.5,-0.511213114
149,NLA22_CA-10016,1,7.22,574,32.9,25.49,-116.778189,32.785813,16,27725599,3,5,1764,-0.161900535,-0.209738296,-0.185819415,3,3,17.44680851,0.472,20.66873328,21.09621943,18.05,-0.199725636
150,NLA22_NJ-10004,1,9.28,336,27,21.8,-74.893005,41.107217,2,26145086,2,1,1750,-0.31297374,-0.793376022,-0.553174881,2,2,12.44444444,0.676333333,12.46672972,14.86425558,1.55,-0.238738149
151,NLA22_VA-10029,1,62.4,1260,48.1,29.12,-77.98007,37.15676,4.7,61499713,5,3,2198,0.128426643,0.647147419,0.387787031,4,4,26.1954262,0.818,16.17302283,24.50133373,4.7,0.387787031
152,NES22-10071,1,37.6,2610,49.9,26.6,-86.0505,40.07463,11.4,90148089,4,4,2626,0.156509877,1.440822468,0.798666173,4,4,52.30460922,0.981,19.2486171,36.99798679,11.8,0.490176249
153,NLA22_MA-10012,1,11.8,640,74.5,24.1,-71.09895,42.71426,2.2,135912095,3,1,879,0.462865498,-0.091119706,0.185872896,4,4,8.590604027,0.042666667,13.42790055,8.857259594,2.066666667,0.628966841
154,NLA22_FL-10032,1,1.46,233,5.7,29.4,-81.63135,29.16505,6.1,107776017,5,3,197,-1.501902295,-1.192342533,-1.347122414,1,1,40.87719298,0.944,17.04413196,33.84735144,6.1,-1.347122414
155,NLA22_GA-10009,1,4.11,391,22.8,27.6,-83.50027,31.75567,1.52,133558624,4,1,843,-0.442216034,-0.628157787,-0.535186911,2,2,17.14912281,0.956333333,12.37199244,19.36933234,1.506666667,-0.545451893
156,NLA22_KY-10019,1,1.74,179,10.7,27.42,-84.18017,37.54101,4.2,31882703,4,3,1795,-1.020499028,-1.479685935,-1.250092481,1,1,16.72897196,0.802,15.7972241,21.02510243,4.2,-1.211298527
157,NLA22_TX-10006,1,113,6050,643,26.7,-98.408222,28.62433,1.5,6,4,1,2154,2.110416105,2.357073124,2.233744615,5,5,9.409020218,0.413,12.35717606,12.22795896,1.5,2.233744615
158,NES22-10140,1,1.64,120,12.8,29.4,-90.77873,37.14178,10.5,62054026,5,4,2205,-0.883517087,-1.915512851,-1.399514969,1,1,9.375,0,18.55922913,4.561342974,9.6,-0.850214203
159,NLA22_WV-10026,1,8.46,411,42.3,25.94,-80.4648,39.246,1.95,{770D9C07-E8E9-4390-91A0-3281EAFAA4E4},4,1,61,0.030204731,-0.57378961,-0.27179244,3,3,9.716312057,0.349,13.2337579,12.29114009,1.95,-0.27179244
160,NLA22_NM-10052,1,1.32,359,27.8,19.8,-104.89639,36.34533,2.9,81675961,1,2,2510,-0.290653846,-0.721215322,-0.505934584,2,2,12.91366906,0.452,14.55977306,15.01302361,2.9,-0.505934584
161,NLA22_LA-10320,1,22.2,770,52.7,31,-93.53549,32.17336,3.4,133234309,5,2,830,0.198241989,0.110419001,0.154330495,3,3,14.61100569,0.531666667,15.09122204,16.5710548,3.4,0.154330495
162,NLA22_PA-10041,1,45.1,923,92.5,27.1,-80.33028,40.33067,3.2,99705452,4,2,2749,0.628289379,0.307943095,0.468116237,4,4,9.978378378,0.257333333,14.88866991,12.63610933,3.2,0.468116237
163,NLA22_VA-10005,1,15,463,22.5,28.84,-76.45055,37.16379,2.1,137440278,5,1,960,-0.452340713,-0.443950889,-0.448145801,2,2,20.57777778,0.85,13.48135908,21.05908975,2.1,-0.448145801
164,NES22-10145,1,13.4,338,39.3,30.1,-90.30933,36.94487,8.7,120032495,5,4,406,-0.026026646,-0.786908016,-0.406467331,2,2,8.600508906,0.088333333,16.87563809,12.59532072,5.8,0.243092419
165,NLA22_SD-10016,1,14.9,1670,521,25.18,-97.03269,43.23079,2.5,123217240,3,2,533,1.949589977,0.95417281,1.451881394,5,5,3.20537428,0,14.99148069,2.891605174,3.3,1.566305344
166,NLA22_SD-10001,1,11.1,895,61.8,25.6,-96.4789,42.48968,2.2,128460664,4,1,678,0.320001994,0.27436952,0.297185757,4,4,14.48220065,0.532666667,13.48135908,14.15810686,2.1,0.337407709
167,NLA22_RI-10016,1,63.4,434,35.6,18.2,-71.74562,41.57058,2.1,136212832,1,1,904,-0.101609866,-0.514445517,-0.308027692,2,2,12.19101124,0.509,13.48135908,14.47231516,2.1,-0.308027692
168,NES22-10150,1,6.2,628,31.4,20.7,-97.27131,45.4453,8.1,145089419,1,4,1170,-0.197571177,-0.11174851,-0.154659843,3,3,20,0.932,17.85476214,25.089404,7.775,-0.100745779
169,NLA22_AR-10021,1,19.9,873,87.8,30.2,-91.1669037,34.867807,2.4,60290909,5,2,2163,0.588427995,0.247245009,0.417836502,4,4,9.943052392,0.331666667,13.92749908,12.6133943,2.4,0.417836502
170,NLA22_ND-10008,1,3.32,3690,703,15.8,-101.896075,48.351533,2.3,143752101,1,1,1118,2.17861007,1.818213679,1.998411874,5,5,5.248933144,0.005333333,14.2585704,7.209711863,2.65,1.940958742
171,NLA22_IA-10017,1,71,1430,138,26.9,-93.74286,41.03398,2.4,133551348,4,2,842,0.934084631,0.785082554,0.859583592,5,5,10.36231884,0.137333333,14.32102244,10.7940473,2.7,1.076108151
172,NLA22_NM-10015,2,1.12,234,18.9,14.7,-107.68441,36.68891,16.2,129357529,1,5,697,-0.585616801,-1.187675048,-0.886645925,1,1,12.38095238,0.064666667,20.18135298,14.27652222,15.6,-0.969899112
173,NLA22_GA-10003,1,1.12,280,5.3,32.6,-83.02663,33.01447,7.01,79501876,5,4,2470,-1.557519695,-0.992080252,-1.274799974,1,1,52.83018868,0.969333333,17.29212434,28.16357458,6.57,-1.335942619
174,NLA22_MT-10122,1,4.21,584,363,17.9,-108.002,45.93313,4.4,142618447,1,3,1059,1.673375429,-0.190914755,0.741230337,4,4,1.608815427,0,15.95265152,3.491110367,4.4,0.741230337
175,NLA22_LA-10362,1,12.2,426,28.4,32.6,-92.62557,31.27383,5.5,{a4e9b092-f59e-4b4e-b37a-c45475ac02d4},5,3,81,-0.274331474,-0.534722491,-0.404526982,2,2,15,0.437,16.69819354,16.79700857,5.5,-0.404526982
176,NLA22_TX-10002,1,9.45,851,170,26.4,-98.37408,33.70823,7.8,93322908,4,4,2688,1.093496668,0.21942815,0.656462409,4,4,5.005882353,0,17.96715629,6.097189057,8.041,0.49152518
177,NLA22_IN-10140,1,41.6,1110,55.7,27.77,-86.30537,39.84797,6.6,{bf8c1694-e2ed-4719-8b46-864da7ee6238},4,4,93,0.240562873,0.509006321,0.374784597,4,4,19.92818671,0.554333333,17.83680892,18.9919235,7.733333333,0.415316151
178,NES22-10158,1,6.18,665,392,21.5,-97.19746,44.93102,4.4,126757478,2,3,613,1.732126611,-0.049357665,0.841384473,5,5,1.696428571,0,15.71671209,2.916304852,4.1,0.95173808
179,NES22-10154,1,13.8,1100,34.2,23.3,-96.48277,44.70783,5.5,122851099,2,3,492,-0.132277672,0.499143304,0.183432816,4,4,32.16374269,0.991333333,16.63688747,35.05183317,5.4,0.119929001
180,NLA22_TN-10002,1,8.76,320,30.6,28.9,-85.54677,35.03022,20.5,139293818,5,5,999,-0.217298776,-0.846550272,-0.531924524,2,2,10.45751634,0.003666667,20.0614316,11.58998678,15.05,-0.340561223
181,NES22-10188,1,2.91,163,13,15.81,-120.57615,37.895,36,59573963,1,5,2143,-0.871665654,-1.581735254,-1.226700454,1,1,12.53846154,0.025666667,23.26410889,13.83923417,39.25,-1.449890597
182,NLA22_WA-10007,1,5.06,1770,66,23.3,-119.59168,47.72881,20.1,149689504,2,5,1404,0.370262482,1.017554385,0.693908434,4,4,26.81818182,0.200666667,20.97790495,17.15605494,19.8,0.912109708
183,NLA22_WA-10022,1,3.95,153,21,23.4,-123.11169,47.17436,6.6,155197787,2,4,1591,-0.505079006,-1.650736517,-1.077907762,1,1,7.285714286,0.051666667,17.30734572,10.1235328,6.6,-1.077907762
184,NLA22_NM-10042,1,3.44,219,24.3,19.3,-107.56107,36.85482,38,122810458,1,5,488,-0.393511535,-1.259877334,-0.826694435,1,1,9.012345679,0.181666667,23.58834732,18.67088843,43.25,-1.182265934
185,NLA22_MT-10003,1,2.96,1190,74,22.4,-104.93774,45.49447,4.5,124519115,2,3,574,0.45771799,0.584852983,0.521285486,4,4,16.08108108,0.608,15.91446726,18.04675014,4.35,0.607623784
186,NLA22_KY-10002,2,5.7,264,14.4,30.68,-84.67985,37.48638,4.2,38480321,5,3,1844,-0.793483492,-1.05620792,-0.924845706,1,1,18.33333333,0.684,16.46768235,19.04106345,5.133333333,-0.788019057
187,NES22-10157,1,4.61,2240,186,23.9,-96.96303,43.535,6.5,130997246,3,4,760,1.162253285,1.274211445,1.218232365,5,5,12.04301075,0.066,16.69819354,11.23856474,5.5,1.146549942
188,NLA22_WI-10118,1,1.73,2160,329,20.8,-91.06607,43.91068,1.6,41240185,1,1,1865,1.598200245,1.234575953,1.416388099,5,5,6.565349544,0.182333333,12.57280488,9.47886822,1.6,1.416388099
189,NLA22_NH-10012,1,6.19,531,33,21.6,-71.42272,42.7716,4.5,135912161,2,3,880,-0.159580648,-0.294602517,-0.227091582,3,3,16.09090909,0.523333333,16.02773529,17.72467594,4.5,-0.227091582
190,NLA22_IN-10037,1,40.6,1820,99.4,25.49,-85.73348,39.2348,2.4,58753876,3,2,2129,0.683283115,1.047914452,0.865598783,5,5,18.30985915,0.437,13.8571578,13.71145988,2.35,1.179806433
191,NLA22_ND-10002,2,29.6,1810,78.9,23.2,-99.8044,47.263788,3.3,145408038,2,2,1208,0.506728495,1.041909721,0.774319108,4,4,22.94043093,0.961,14.88866991,23.38921467,3.2,0.837902422
192,NLA22_CA-10017,1,14.9,1410,892,22.49,-121.73732,36.93779,3.7,{5A217979-000A-48E7-91FA-A3020962B011},2,2,47,2.360621263,0.769732217,1.56517674,5,5,1.580717489,0,15.54962292,2.34868458,3.9,1.372111396
193,NLA22_UT-10118,1,52,1350,291,17.69,-112.16051,41.1982,1.3,7,1,1,2308,1.504381753,0.72233971,1.113360731,5,5,4.639175258,0.079666667,11.8790637,7.435554851,1.3,1.113360731
194,NLA22_NC-10007,1,19.6,561,37.6,26,-78.30027,36.46523,3,150486687,4,2,1434,-0.059828863,-0.234705251,-0.147267057,3,3,14.92021277,0.57,14.67304109,16.88018149,3,-0.147267057
195,NLA22_NM-10013,2,4.27,818,118,20.2,-104.65741,36.57907,2.3,139098349,1,1,991,0.814402919,0.176324575,0.495363747,4,4,6.93220339,0.378,15.91446726,15.19986404,4.35,-0.031817875
196,NLA22_CO-10019,1,6.76,416,55.8,18.3,-108.30489,37.41331,3.8,89630761,1,2,2611,0.241933998,-0.560611022,-0.159338512,3,3,7.455197133,0.118,15.46283656,10.44781814,3.8,-0.159338512
197,NLA22_MT-10076,1,4.6,1380,65.8,22.6,-104.08141,48.09241,3,133081715,2,2,823,0.367942595,0.746293551,0.557118073,4,4,20.97264438,0.795666667,14.67304109,21.44912686,3,0.557118073
198,NLA22_WA-10018,1,7.07,558,29.4,20,-122.77473,46.97008,2.9,131082549,1,2,764,-0.247878936,-0.240548996,-0.244213966,3,3,18.97959184,0.724333333,14.55977306,19.83044299,2.9,-0.244213966
199,NLA22_WA-10030,1,32.3,633,37.3,19,-122.88085,47.89653,6.9,123618015,1,4,547,-0.065952277,-0.103105674,-0.084528976,3,3,16.97050938,0.472,17.45586293,18.24257736,6.9,-0.084528976
200,NLA22_SD-10002,1,6.94,1390,71.3,19.124,-97.77089,45.02996,3.1,145096864,1,2,1182,0.429306109,0.754162582,0.591734345,4,4,19.49509116,0.418,14.72826693,14.56468652,3.05,0.911110772
201,NLA22_SD-10088,1,16.6,1960,1560,23.519,-98.75078,45.4624,1.95,144261346,3,1,1128,2.787902877,1.128681465,1.958292171,5,5,1.256410256,0,13.2337579,2.939887618,1.95,1.958292171
202,NLA22_NY-10002,1,8.93,771,63.3,22.5,-74.0316,41.37932,2.5,37100197,2,2,1829,0.338333857,0.11183348,0.225083669,4,4,12.18009479,0.683,14.06388891,16.27015686,2.5,-0.286501369
203,NLA22_TN-10019,1,144,1670,155,27.8,-87.2183,35.70152,5.7,{90D15868-0A2E-446A-978D-102AF0899001},4,3,68,1.022886312,0.95417281,0.988529561,5,5,10.77419355,0.202,16.81753076,13.17210946,5.7,0.988529561
204,NLA22_MI-10121,1,3.13,608,10,25.7,-85.91025,41.88988,17,155637548,4,5,1641,-1.072217438,-0.147022007,-0.609619723,2,2,60.8,0.97,20.46849411,44.78990521,17,-0.609619723
205,NLA22_CT-10014,1,4.62,334,16.2,21.6,-72.29836,41.85709,3.6,116098484,2,2,289,-0.703449897,-0.799882644,-0.751666271,2,2,20.61728395,0.833666667,15.47745841,20.25177013,3.816666667,-0.815705589
206,NLA22_TX-10164,1,106,1960,215,30.4,-94.67465,32.52986,1.1,127271439,5,1,626,1.273008534,1.128681465,1.200845,5,5,9.11627907,0.471333333,11.32092147,11.92621143,1.1,1.200845
207,NES22-10144,1,6.26,418,149,23.9,-98.89059,41.30938,14.7,153748228,3,5,1564,0.992708628,-0.555383886,0.218662371,4,4,2.805369128,0,19.22018215,4.422857855,11.7,0.14650415
208,NLA22_OH-10018,1,6.28,610,31.9,22.6,-80.98055,40.78885,3.2,152013999,2,2,1500,-0.185495064,-0.143442839,-0.164468951,3,3,19.12225705,0.748,14.50166573,18.39463157,2.85,0.047052854
209,NLA22_OK-10115,1,6.74,593,23.9,30,-96.72221,35.52593,4.8,130548303,5,3,744,-0.406198997,-0.174247135,-0.290223066,3,3,24.81171548,0.814666667,16.2433641,24.27089232,4.8,-0.290223066
210,NLA22_OK-10023,1,2.4,334,10.6,30.7,-95.79132,34.98642,12.1,148450804,5,5,1359,-1.027676565,-0.799882644,-0.913779604,1,1,31.50943396,0.792666667,19.33249817,28.29627734,12.1,-0.913779604
211,NLA22_CA-10095,1,22.2,1190,227,20.32,-122.64215,38.1156,9.6,{EEC9D739-36E2-4530-9A66-9B2AE6049B73},1,4,112,1.314524731,0.584852983,0.949688857,5,5,5.242290749,0.008333333,18.55922913,8.066717679,9.6,0.949688857
212,NLA22_CA-10014,1,1.98,155,16.6,12.9,-119.87501,38.61063,10.5,65180343,1,4,2230,-0.68480502,-1.636582345,-1.160693683,1,1,9.337349398,0.15,19.85934193,15.76237039,14.16666667,-0.709299124
213,NLA22_MS-10004,1,18.6,355,37.3,30.54,-90.01572,32.01265,4,121474689,5,3,440,-0.065952277,-0.733426721,-0.399689499,2,2,9.517426273,0.208,15.63421192,12.33868283,4,-0.399689499
214,NLA22_CO-10023,1,323,3640,294,16.3,-107.18356,37.82906,1.6,136353506,1,1,915,1.512221843,1.803345018,1.657783431,5,5,12.38095238,0.353333333,12.35717606,11.58599111,1.5,1.698768904
215,NLA22_WI-10032,1,4.45,465,19.8,23.9,-91.04716,46.26083,5.1,47477533,3,3,1969,-0.550056805,-0.439253226,-0.494655016,2,2,23.48484848,0.49,16.2433641,16.80242679,4.8,-0.621857876
216,NLA22_KS-10057,1,15,661,56.1,27.6,-96.87293,37.3545,7.2,167143940,4,4,1707,0.246032678,-0.055932984,0.095049847,3,3,11.78253119,0.222,17.5980583,14.21043645,7.2,0.095049847
217,NLA22_LA-10307,1,9.68,694,15.9,31.7,-93.11013,30.0784,1,{f3f1593e-10cb-471a-be71-726e4b8b1c37},5,1,114,-0.717738202,-0.002837252,-0.360287727,2,2,43.64779874,0.999,11.00248187,35.38767589,1,-0.360287727
218,NLA22_LA-10016,2,5.03,481,14.5,31.9,-93.20421,30.13098,2.4,149627995,5,2,1403,-0.788193491,-0.402383548,-0.59528852,2,2,33.17241379,0.992,13.8571578,29.43691623,2.35,-0.600821364
219,NLA22_TX-10135,1,16.6,566,78.2,30.5,-96.72119,32.83401,3.2,62126299,5,2,2206,0.499916465,-0.225034771,0.137440847,3,3,7.237851662,0.002333333,15.82889341,8.66017489,4.24,0.242839688
220,NLA22_SD-10029,1,18.4,1610,55.4,24.8,-97.3906933,45.7187614,2,8,3,1,2478,0.236434679,0.914295584,0.575365131,4,4,29.06137184,0.946,13.31834689,26.8430677,2,0.575365131
221,NLA22_NV-10079,1,8.72,1000,60.9,16.63,-115.81796,41.67798,12.6,131931713,1,5,789,0.308788071,0.39526894,0.352028505,4,4,16.42036125,0.028666667,19.8906404,11.73431038,14.3,0.378412522
222,NLA22_AR-10041,1,57.6,868,91,31.1,-92.364,33.782763,2.2,144961217,5,1,1150,0.615792064,0.240985049,0.428388557,4,4,9.538461538,0.311,13.6367865,12.17161747,2.2,0.428388557
223,NLA22_AR-10030,1,47.6,1010,85,32.3,-93.556805,33.109629,4.3,133203099,5,3,827,0.563653538,0.406113367,0.484883452,4,4,11.88235294,0.315333333,15.87584154,14.26026979,4.3,0.484883452
224,NES22-10142,1,14.3,666,34.6,23.6,-100.67587,40.35768,10.3,129614623,3,4,708,-0.123389176,-0.047720015,-0.085554595,3,3,19.24855491,0.042666667,18.33120295,12.38514163,8.966666667,0.412853222
225,NLA22_IN-10025,1,14.8,811,60.9,28.58,-86.90252,38.82291,1.3,53453931,5,1,2065,0.308788071,0.166958045,0.237873058,4,4,13.31691297,0.701666667,11.8790637,15.56140471,1.3,0.237873058
226,NLA22_NY-10018,1,6.27,320,23.9,20.1,-74.98181,41.57163,5.3,25859456,1,3,1736,-0.406198997,-0.846550272,-0.626374635,2,2,13.38912134,0.372,16.57443543,15.60964923,5.3,-0.626374635
227,NLA22_CA-10041,1,68.3,2450,438,20.17,-122.49851,37.72785,4.9,120028664,1,3,387,1.816942424,1.371875788,1.594409106,5,5,5.593607306,0.025666667,16.31225494,8.40702588,4.9,1.594409106
228,NLA22_IN-10024,1,67.4,3510,165,25.46,-85.56383,39.77879,1.1,78538651,3,1,2446,1.070677002,1.763709525,1.417193263,5,5,21.27272727,0.763666667,12.35717606,15.77806026,1.5,1.224086745
229,NLA22_CO-10051,1,10.5,513,76.6,19.2,-103.31465,38.09085,1,9e06460e-3cd9-41e9-a996-056e1549ac00,1,1,2750,0.484114309,-0.33218748,0.075963414,3,3,6.697127937,0.3,11.00248187,9.664228747,1,0.075963414
230,NES22-10037,1,49.1,1310,58.1,30,-81.70644,28.09373,4.7,78686099,5,3,2451,0.272809569,0.689559617,0.481184593,4,4,22.54733219,0.997333333,15.71671209,29.55993745,4.1,0.430575406
231,NES22-10041,1,75.7,2240,39,31.7,-81.49944,27.73481,5.4,112044405,5,3,249,-0.031884162,1.274211445,0.621163642,4,4,57.43589744,0.998666667,16.17302283,43.52927314,4.7,0.285958176
232,NLA22_NH-10001,1,5.12,200,11.8,21,-71.13769,43.96873,15.2,129967284,2,5,724,-0.945697861,-1.358786515,-1.152242188,1,1,16.94915254,0.709666667,19.83567416,23.39267519,14.06666667,-1.255172238
233,NLA22_ND-10081,1,58.4,4080,309,21.1,-99.253382,47.031665,2.5,145413845,2,2,1218,1.550259643,1.927712082,1.738985863,5,5,13.2038835,0.528333333,14.06388891,15.33568857,2.5,1.738985863
234,NLA22_OH-10007,1,57.3,1580,160,24.9,-80.59937,41.00518,2.3,125562054,3,1,588,1.047155082,0.893796122,0.970475602,5,5,9.875,0.33,13.7853037,12.47437083,2.3,0.970475602
235,NLA22_OK-10107,1,13.3,1070,106,26.74,-99.224303,35.43341,5.2,147639707,4,3,1308,0.732424215,0.469007119,0.600715667,4,4,10.09433962,0.192333333,16.51079375,12.80618469,5.2,0.600715667
236,NES22-10029,1,29.8,993,28.4,31.5,-82.72646,28.12814,3.9,68792760,5,2,2279,-0.274331474,0.387613121,0.056640824,3,3,34.96478873,0.990333333,15.50651153,32.49424264,3.85,0.087208447
237,NES22-10146,1,11.6,849,76.1,25.2,-99.22616,40.07209,12,129712882,3,5,714,0.479108384,0.216863782,0.347986083,4,4,11.15637319,0,18.94965747,6.119654698,10.79,0.815696659
238,NLA22_OK-10034,1,27.5,859,120,29.54,-98.086401,34.285434,7.6,145268068,5,4,1195,0.827250315,0.229625707,0.528438011,4,4,7.158333333,0.048666667,17.77870159,10.06015914,7.6,0.528438011
239,NES22-10024,1,43.7,1260,130,31.2,-81.50288,29.44378,4.1,125973908,5,3,595,0.888435125,0.647147419,0.767791272,4,4,9.692307692,0.311333333,15.54962292,13.86887049,3.9,0.652992419
240,NES22-10040,1,8.24,1320,22.4,30.2,-81.74619,28.91024,6.1,112613946,5,3,253,-0.455745628,0.697847534,0.121050953,3,3,58.92857143,1,16.41299886,51.48064006,5.05,0.196824733
241,NES22-10025,1,55.5,1330,95.6,32,-81.43832,28.5607,5.5,107808735,5,3,199,0.653487263,0.706072901,0.679780082,4,4,13.91213389,0.447333333,15.95265152,15.97014813,4.4,0.422145627
