SITE_ID,VISIT_NO,secchi_avg,chl,tn,tp,avg_temp,INDEX_LON_DD,INDEX_LAT_DD,INDEX_SITE_DEPTH,PERMANENT_IDENTIFIER,temp_bin,depth_bin,specific_lake_bin,log_tp_z,log_tn_z,log_eutro,eutro_bin,eutro_binf
NLA22_GA-10009,1,1.52,4.11,391,22.8,27.6,-83.50027,31.75567,1.52,133558624,4,1,843,-0.44221603448778374,-0.628157786700469,-0.5351869105941264,2,2
NLA22_KY-10019,1,2.55,1.74,179,10.7,27.42,-84.18017,37.54101,4.2,31882703,4,3,1795,-1.0204990276919719,-1.4796859346310263,-1.250092481161499,1,1
NLA22_TX-10006,1,0.07,113,6050,643,26.7,-98.408222,28.62433,1.5,6,4,1,2154,2.1104161052270567,2.357073123821038,2.2337446145240474,5,5
NES22-10140,1,1.75,1.64,120,12.8,29.4,-90.77873,37.14178,10.5,62054026,5,4,2205,-0.8835170865537214,-1.9155128511074653,-1.3995149688305935,1,1
NLA22_WV-10026,1,1.9,8.46,411,42.3,25.94,-80.4648,39.246,1.95,{770D9C07-E8E9-4390-91A0-3281EAFAA4E4},4,1,61,0.03020473114307406,-0.5737896102499753,-0.2717924395534506,3,3
NLA22_NM-10052,1,2.05,1.32,359,27.8,19.8,-104.89639,36.34533,2.9,81675961,1,2,2510,-0.29065384627599206,-0.7212153222931496,-0.5059345842845708,2,2
NLA22_LA-10320,1,1.485,22.2,770,52.7,31,-93.53549,32.17336,3.4,133234309,5,2,830,0.19824198878001356,0.11041900112982286,0.1543304949549182,3,3
NLA22_PA-10041,1,0.675,45.1,923,92.5,27.1,-80.33028,40.33067,3.2,99705452,4,2,2749,0.6282893791921591,0.30794309470916015,0.4681162369506596,4,4
NLA22_VA-10005,1,2.1,15,463,22.5,28.84,-76.45055,37.16379,2.1,137440278,5,1,960,-0.45234071304935913,-0.4439508885661137,-0.4481458008077364,2,2
NES22-10145,1,0.95,13.4,338,39.3,30.1,-90.30933,36.94487,8.7,120032495,5,4,406,-0.026026646460968316,-0.786908015706903,-0.4064673310839357,2,2
NLA22_SD-10016,1,1.5,14.9,1670,521,25.18,-97.03269,43.23079,2.5,123217240,3,2,533,1.9495899773380496,0.954172810451629,1.4518813938948394,5,5
NLA22_SD-10001,1,0.725,11.1,895,61.8,25.6,-96.4789,42.48968,2.2,128460664,4,1,678,0.3200019938717177,0.27436952013438215,0.29718575700304994,4,4
NLA22_RI-10016,1,0.85,63.4,434,35.6,18.2,-71.74562,41.57058,2.1,136212832,1,1,904,-0.10160986641800916,-0.5144455166176705,-0.3080276915178398,2,2
NES22-10150,1,2.55,6.2,628,31.4,20.7,-97.27131,45.4453,8.1,145089419,1,4,1170,-0.1975711767744944,-0.11174851012891623,-0.1546598434517053,3,3
NLA22_AR-10021,1,0.35,19.9,873,87.8,30.2,-91.1669037,34.867807,2.4,60290909,5,2,2163,0.588427995191229,0.2472450086876373,0.41783650193943317,4,4
NLA22_ND-10008,1,1.25,3.32,3690,703,15.8,-101.896075,48.351533,2.3,143752101,1,1,1118,2.1786100695513793,1.8182136787694232,1.9984118741604013,5,5
NLA22_IA-10017,1,0.775,71,1430,138,26.9,-93.74286,41.03398,2.4,133551348,4,2,842,0.9340846307996153,0.7850825540570672,0.8595835924283413,5,5
NLA22_NM-10015,2,3.05,1.12,234,18.9,14.7,-107.68441,36.68891,16.2,129357529,1,5,697,-0.5856168006754158,-1.1876750483759146,-0.8866459245256653,1,1
NLA22_GA-10003,1,5.065,1.12,280,5.3,32.6,-83.02663,33.01447,7.01,79501876,5,4,2470,-1.5575196945400667,-0.9920802524708978,-1.2747999735054822,1,1
NLA22_MT-10122,1,0.12,4.21,584,363,17.9,-108.002,45.93313,4.4,142618447,1,3,1059,1.6733754289583227,-0.19091475525650825,0.7412303368509072,4,4
NLA22_LA-10362,1,1.26,12.2,426,28.4,32.6,-92.62557,31.27383,5.5,{a4e9b092-f59e-4b4e-b37a-c45475ac02d4},5,3,81,-0.27433147402596786,-0.5347224909264243,-0.4045269824761961,2,2
NLA22_TX-10002,1,0.325,9.45,851,170,26.4,-98.37408,33.70823,7.8,93322908,4,4,2688,1.0934966679410218,0.21942815009697228,0.6564624090189971,4,4
NLA22_IN-10140,1,1.95,41.6,1110,55.7,27.77,-86.30537,39.84797,6.6,{bf8c1694-e2ed-4719-8b46-864da7ee6238},4,4,93,0.2405628727122115,0.5090063212098629,0.37478459696103716,4,4
NES22-10158,1,0.8,6.18,665,392,21.5,-97.19746,44.93102,4.4,126757478,2,3,613,1.7321266108139246,-0.04935766475280538,0.8413844730305596,5,5
NES22-10154,1,1.75,13.8,1100,34.2,23.3,-96.48277,44.70783,5.5,122851099,2,3,492,-0.1322776721624211,0.4991433042920902,0.18343281606483455,4,4
NLA22_TN-10002,1,2.65,8.76,320,30.6,28.9,-85.54677,35.03022,20.5,139293818,5,5,999,-0.2172987763346328,-0.8465502722175863,-0.5319245242761095,2,2
NES22-10188,1,4.55,2.91,163,13,15.81,-120.57615,37.895,36,59573963,1,5,2143,-0.8716656544870635,-1.5817352541488796,-1.2267004543179716,1,1
NLA22_WA-10007,1,3.15,5.06,1770,66,23.3,-119.59168,47.72881,20.1,149689504,2,5,1404,0.3702624820738447,1.0175543849692446,0.6939084335215446,4,4
NLA22_WA-10022,1,3.9,3.95,153,21,23.4,-123.11169,47.17436,6.6,155197787,2,4,1591,-0.5050790058720438,-1.6507365173864132,-1.0779077616292285,1,1
NLA22_NM-10042,1,1.65,3.44,219,24.3,19.3,-107.56107,36.85482,38,122810458,1,5,488,-0.39351153496327995,-1.2598773341463871,-0.8266944345548335,1,1
NLA22_MT-10003,1,1.545,2.96,1190,74,22.4,-104.93774,45.49447,4.5,124519115,2,3,574,0.45771798975624767,0.5848529830489891,0.5212854864026184,4,4
NLA22_KY-10002,2,1.3,5.7,264,14.4,30.68,-84.67985,37.48638,4.2,38480321,5,3,1844,-0.7934834919211821,-1.0562079204157004,-0.9248457061684412,1,1
NES22-10157,1,0.65,4.61,2240,186,23.9,-96.96303,43.535,6.5,130997246,3,4,760,1.16225328499111,1.2742114453137812,1.2182323651524456,5,5
NLA22_WI-10118,1,0.125,1.73,2160,329,20.8,-91.06607,43.91068,1.6,41240185,1,1,1865,1.5982002449214063,1.2345759526103601,1.4163880987658832,5,5
NLA22_NH-10012,1,2.225,6.19,531,33,21.6,-71.42272,42.7716,4.5,135912161,2,3,880,-0.15958064794434051,-0.29460251682959016,-0.22709158238696533,3,3
NLA22_IN-10037,1,0.675,40.6,1820,99.4,25.49,-85.73348,39.2348,2.4,58753876,3,2,2129,0.6832831149308068,1.0479144520594876,0.8655987834951473,5,5
NLA22_ND-10002,2,0.65,29.6,1810,78.9,23.2,-99.8044,47.263788,3.3,145408038,2,2,1208,0.5067284949117901,1.041909720995028,0.7743191079534091,4,4
NLA22_CA-10017,1,1.7,14.9,1410,892,22.49,-121.73732,36.93779,3.7,{5A217979-000A-48E7-91FA-A3020962B011},2,2,47,2.3606212627781438,0.7697322167575368,1.5651767397678402,5,5
NLA22_UT-10118,1,0.325,52,1350,291,17.69,-112.16051,41.1982,1.3,7,1,1,2308,1.5043817533046429,0.7223397095910906,1.1133607314478668,5,5
NLA22_NC-10007,1,0.95,19.6,561,37.6,26,-78.30027,36.46523,3,150486687,4,2,1434,-0.059828863489465346,-0.23470525082403984,-0.1472670571567526,3,3
NLA22_NM-10013,2,0.65,4.27,818,118,20.2,-104.65741,36.57907,2.3,139098349,1,1,991,0.8144029188812352,0.1763245747400339,0.49536374681063455,4,4
NLA22_CO-10019,1,1,6.76,416,55.8,18.3,-108.30489,37.41331,3.8,89630761,1,2,2611,0.24193399784418934,-0.5606110224526094,-0.15933851230421003,3,3
NLA22_MT-10076,1,0.385,4.6,1380,65.8,22.6,-104.08141,48.09241,3,133081715,2,2,823,0.3679425954491238,0.7462935514398518,0.5571180734444878,4,4
NLA22_WA-10018,1,1.9,7.07,558,29.4,20,-122.77473,46.97008,2.9,131082549,1,2,764,-0.24787893636936606,-0.2405489963594388,-0.24421396636440243,3,3
NLA22_WA-10030,1,1.35,32.3,633,37.3,19,-122.88085,47.89653,6.9,123618015,1,4,547,-0.0659522771920282,-0.10310567394451522,-0.08452897556827171,3,3
NLA22_SD-10002,1,2.7,6.94,1390,71.3,19.124,-97.77089,45.02996,3.1,145096864,1,2,1182,0.4293061087673414,0.7541625815184959,0.5917343451429187,4,4
NLA22_SD-10088,1,0.5,16.6,1960,1560,23.519,-98.75078,45.4624,1.95,144261346,3,1,1128,2.7879028773833237,1.1286814650604697,1.9582921712218968,5,5
NLA22_NY-10002,1,1.55,8.93,771,63.3,22.5,-74.0316,41.37932,2.5,37100197,2,2,1829,0.338333856988016,0.11183348014887999,0.225083668568448,4,4
NLA22_TN-10019,1,0.335,144,1670,155,27.8,-87.2183,35.70152,5.7,{90D15868-0A2E-446A-978D-102AF0899001},4,3,68,1.0228863121016587,0.954172810451629,0.9885295612766438,5,5
NLA22_MI-10121,1,2.3,3.13,608,10,25.7,-85.91025,41.88988,17,155637548,4,5,1641,-1.0722174377000837,-0.14702200740844967,-0.6096197225542667,2,2
NLA22_CT-10014,1,2.6,4.62,334,16.2,21.6,-72.29836,41.85709,3.6,116098484,2,2,289,-0.7034498972886426,-0.7998826443137785,-0.7516662708012105,2,2
NLA22_TX-10164,1,0.275,106,1960,215,30.4,-94.67465,32.52986,1.1,127271439,5,1,626,1.2730085342204516,1.1286814650604697,1.2008449996404607,5,5
NES22-10144,1,0.77,6.26,418,149,23.9,-98.89059,41.30938,14.7,153748228,3,5,1564,0.9927086278198731,-0.5553838856641817,0.2186623710778457,4,4
NLA22_OH-10018,1,2.4,6.28,610,31.9,22.6,-80.98055,40.78885,3.2,152013999,2,2,1500,-0.18549506375110408,-0.14344283857192397,-0.16446895116151403,3,3
NLA22_OK-10115,1,1.65,6.74,593,23.9,30,-96.72221,35.52593,4.8,130548303,5,3,744,-0.4061989972837098,-0.17424713493586105,-0.29022306610978543,3,3
NLA22_OK-10023,1,1.95,2.4,334,10.6,30.7,-95.79132,34.98642,12.1,148450804,5,5,1359,-1.027676564521881,-0.7998826443137785,-0.9137796044178298,1,1
NLA22_CA-10095,1,1.525,22.2,1190,227,20.32,-122.64215,38.1156,9.6,{EEC9D739-36E2-4530-9A66-9B2AE6049B73},1,4,112,1.3145247305547616,0.5848529830489891,0.9496888568018753,5,5
NLA22_CA-10014,1,4.65,1.98,155,16.6,12.9,-119.87501,38.61063,10.5,65180343,1,4,2230,-0.6848050203686262,-1.6365823453118558,-1.160693682840241,1,1
NLA22_MS-10004,1,0.8,18.6,355,37.3,30.54,-90.01572,32.01265,4,121474689,5,3,440,-0.0659522771920282,-0.7334267209840422,-0.3996894990880352,2,2
NLA22_CO-10023,1,0.15,323,3640,294,16.3,-107.18356,37.82906,1.6,136353506,1,1,915,1.5122218431211019,1.803345017987713,1.6577834305544075,5,5
NLA22_WI-10032,1,0.85,4.45,465,19.8,23.9,-91.04716,46.26083,5.1,47477533,3,3,1969,-0.5500568050730749,-0.4392532264170567,-0.49465501574506576,2,2
NLA22_KS-10057,1,0.8,15,661,56.1,27.6,-96.87293,37.3545,7.2,167143940,4,4,1707,0.24603267820629726,-0.05593298443335247,0.09504984688647239,3,3
NLA22_LA-10307,1,1,9.68,694,15.9,31.7,-93.11013,30.0784,1,{f3f1593e-10cb-471a-be71-726e4b8b1c37},5,1,114,-0.7177382021965184,-0.0028372516804249983,-0.3602877269384717,2,2
NLA22_LA-10016,2,2.075,5.03,481,14.5,31.9,-93.20421,30.13098,2.4,149627995,5,2,1403,-0.788193491181485,-0.4023835479199603,-0.5952885195507226,2,2
NLA22_TX-10135,1,0.825,16.6,566,78.2,30.5,-96.721190000000007,32.83401,3.2,62126299,5,2,2206,0.49991646460670447,-0.22503477094964383,0.1374408468285303,3,3
NLA22_SD-10029,1,1,18.4,1610,55.4,24.8,-97.3906933,45.7187614,2,8,3,1,2478,0.2364346787571997,0.9142955841481938,0.5753651314526967,4,4
NLA22_NV-10079,1,4.75,8.72,1000,60.9,16.63,-115.81796,41.67798,12.6,131931713,1,5,789,0.30878807066474057,0.3952689395285517,0.3520285050966461,4,4
NLA22_AR-10041,1,0.65,57.6,868,91,31.1,-92.364,33.782763,2.2,144961217,5,1,1150,0.6157920644878965,0.24098504931055592,0.42838855689922617,4,4
NLA22_AR-10030,1,0.6,47.6,1010,85,32.3,-93.556805,33.109629,4.3,133203099,5,3,827,0.5636535379228362,0.40611336662628494,0.4848834522745606,4,4
NES22-10142,1,1.015,14.3,666,34.6,23.6,-100.67587,40.35768,10.3,129614623,3,4,708,-0.12338917601023709,-0.047720014660745554,-0.08555459533549133,3,3
NLA22_IN-10025,1,1.05,14.8,811,60.9,28.58,-86.90252,38.82291,1.3,53453931,5,1,2065,0.30878807066474057,0.16695804499680006,0.2378730578307703,4,4
NLA22_NY-10018,1,2.45,6.27,320,23.9,20.1,-74.98181,41.57163,5.3,25859456,1,3,1736,-0.4061989972837098,-0.8465502722175863,-0.626374634750648,2,2
NLA22_CA-10041,1,0.3,68.3,2450,438,20.17,-122.49851,37.72785,4.9,120028664,1,3,387,1.8169424237116045,1.3718757879694254,1.594409105840515,5,5
NLA22_IN-10024,1,0.75,67.4,3510,165,25.46,-85.56383,39.77879,1.1,78538651,3,1,2446,1.0706770015279419,1.763709525284294,1.417193263406118,5,5
NLA22_CO-10051,1,0.3,10.5,513,76.6,19.2,-103.31465,38.09085,1,9e06460e-3cd9-41e9-a996-056e1549ac00,1,1,2750,0.4841143089781594,-0.3321874803651822,0.07596341430648859,3,3
NES22-10037,1,0.65,49.1,1310,58.1,30,-81.70644,28.09373,4.7,78686099,5,3,2451,0.2728095685881485,0.6895596166053224,0.4811845925967354,4,4
NES22-10041,1,0.35,75.7,2240,39,31.7,-81.49944,27.73481,5.4,112044405,5,3,249,-0.0318841621435156,1.2742114453137812,0.6211636415851328,4,4
NLA22_NH-10001,1,2.75,5.12,200,11.8,21,-71.13769,43.96873,15.2,129967284,2,5,724,-0.945697860609233,-1.3587865152368568,-1.152242187923045,1,1
NLA22_ND-10081,1,0.35,58.4,4080,309,21.1,-99.253382,47.031665,2.5,145413845,2,2,1218,1.5502596433440003,1.9277120821971008,1.7389858627705506,5,5
NLA22_OH-10007,1,0.55,57.3,1580,160,24.9,-80.59937,41.00518,2.3,125562054,3,1,588,1.0471550823726579,0.8937961221523957,0.9704756022625267,5,5
NLA22_OK-10107,1,0.275,13.3,1070,106,26.74,-99.224303,35.43341,5.2,147639707,4,3,1308,0.7324242149685868,0.4690071188647549,0.6007156669166709,4,4
NES22-10029,1,0.7,29.8,993,28.4,31.5,-82.72646,28.12814,3.9,68792760,5,2,2279,-0.27433147402596786,0.3876131212751012,0.05664082362456668,3,3
NES22-10146,1,2.685,11.6,849,76.1,25.2,-99.22616,40.07209,12,129712882,3,5,714,0.47910838371273995,0.21686378201692988,0.3479860828648349,4,4
NLA22_OK-10034,1,0.575,27.5,859,120,29.54,-98.086401,34.285434,7.6,145268068,5,4,1195,0.827250314679835,0.229625706892839,0.528438010786337,4,4
NES22-10024,1,0.72,43.7,1260,130,31.2,-81.50288,29.44378,4.1,125973908,5,3,595,0.8884351250034044,0.6471474193904759,0.7677912721969402,4,4
NES22-10040,1,1.9,8.24,1320,22.4,30.2,-81.74619,28.91024,6.1,112613946,5,3,253,-0.45574562761513226,0.6978475343497081,0.12105095336728794,3,3
NES22-10025,1,0.645,55.5,1330,95.6,32,-81.43832,28.5607,5.5,107808735,5,3,199,0.6534872627526613,0.706072901175421,0.6797800819640412,4,4
NES22-10032,1,0.375,137,2230,149,31.5,-81.68243,28.86655,2.5,112689108,5,2,256,0.9927086278198731,1.2693351242875224,1.1310218760536976,5,5
NLA22_OR-10034,1,3.35,5.44,159,64.5,16.3,-123.177042,46.042489,3.9,129413953,1,2,698,0.35268924707353155,-1.6088138130750116,-0.6280622830007401,2,2
NLA22_CA-10132,1,9.3,0.661,73,2,13.3,-120.06039,38.88751,35,44555336,1,5,1913,-2.3024750871723665,-2.4572064530411875,-2.379840770106777,1,1
NLA22_TX-10020,1,0.4,86.9,1800,96.2,31.1,-95.6842,32.45572,2.5,114011519,5,2,274,0.6582697729692676,1.0358717225527434,0.8470707477610055,5,5
NLA22_LA-10017,2,0.675,34.2,988,65.9,32.6,-90.50069,30.54647,3.3,148047105,5,2,1339,0.3691034188402077,0.38211156526548307,0.3756074920528454,4,4
NLA22_TX-10166,1,1.025,12.3,531,21.9,29.3,-97.00666,32.61731,12.4,131646042,5,5,781,-0.47300148579704926,-0.29460251682959016,-0.3838020013133197,2,2
NLA22_MT-10023,1,0.25,6.19,890,138,20.2,-107.2341,48.70073,2.5,139007553,1,2,981,0.9340846307996153,0.2682638686965628,0.6011742497480891,4,4
NLA22_VA-10028,1,1.225,8.6,464,24.4,28.2,-77.67027,37.43063,3.1,61495527,5,2,2194,-0.3903723023946092,-0.44159952642165734,-0.41598591440813326,2,2
NES22-10139,1,0.45,40,893,62.7,23.6,-99.85339,40.69486,9.3,150663982,3,4,1451,0.33105378237850863,0.2719313626718724,0.3014925725251905,4,4
NLA22_NE-10014,1,1.08,25.6,1110,93.7,27.5,-96.950903,40.979016,3.5,49840597,4,2,2002,0.6381421736832428,0.5090063212098629,0.5735742474465528,4,4
NLA22_KY-10016,2,0.255,70,2050,367,30.6,-89.11055,36.81655,2,54366715,5,1,2078,1.6817525216323015,1.1776108957452327,1.4296817086887672,5,5
NLA22_MS-10020,1,1.6,7.54,638,21.3,33.55,-90.17183,32.16369,7,121469718,5,4,439,-0.49423624171879077,-0.09453083874916302,-0.2943835402339769,3,3
NLA22_KS-10065,1,0.35,5.39,714,116,26.4,-96.80392,37.86613,10.9,167676741,4,4,1717,0.8013358988730714,0.028126647178380662,0.41473127302572604,4,4
NES22-10059,1,5.25,1.98,678,8.2,25.78,-85.05634,41.67299,24,155639336,4,5,1648,-1.2239137433007847,-0.02825778442023804,-0.6260857638605114,2,2
NES22-10075,1,2.05,9.16,574,11.3,25.6,-85.04257,41.71386,25.5,155639076,4,5,1647,-0.9787940279507761,-0.2097382962542159,-0.5942661621024959,2,2
NLA22_WY-10017,1,0.35,22,2070,254,19.92,-104.28271,41.888507,3.1,143279060,1,2,1098,1.4004314819771604,1.1881921044064254,1.294311793191793,5,5
NLA22_MO-10034,1,0.505,164,2300,297,29.392,-93.2879,38.6049,2.8,53871595,5,2,2071,1.5199823367427556,1.303019887310461,1.4115011120266083,5,5
NES22-10033,1,0.325,11.6,1330,164,28.9,-80.77642,27.08263,3,120024129,5,2,367,1.066030166207869,0.706072901175421,0.886051533691645,5,5
NES22-10045,1,0.675,26.2,1350,29.7,30.4,-81.86069,28.84051,6.1,167179686,5,3,1709,-0.24011844274771255,0.7223397095910906,0.24111063342168904,4,4
NES22-10028,1,1.2,2.33,371,18.1,30,-81.13995,28.63604,3.2,107815373,5,2,201,-0.6186771772148393,-0.6853812144384442,-0.6520291958266418,2,2
NES22-10036,1,1.55,7.58,730,15.7,29.6,-81.76894,28.55997,7.2,120024321,5,4,369,-0.7274143067926799,0.05227956765244757,-0.3375673695701162,2,2
NES22-10044,1,0.355,38.7,2380,57.5,29.6,-81.66513,28.60785,1.7,112615520,5,1,254,0.2648745278919785,1.3402835489772154,0.802579038434597,4,4
NLA22_VA-10003,1,0.6,45.4,1070,169,26.29,-77.61568,36.62838,1.2,155803594,4,1,1670,1.088986908216425,0.4690071188647549,0.7789970135405899,4,4
NLA22_CO-10045,1,0.7,9.6,693,49.6,21.8,-105.14109,40.55175,2.1,128076242,2,1,666,0.15190040321165027,-0.004408781774211855,0.0737458107187192,3,3
NLA22_KY-10007,1,0.35,38.7,1050,81,29.67,-87.45514,36.92887,2.3,58820260,5,1,2130,0.5268077521836403,0.44844318933285804,0.48762547075824914,4,4
NLA22_KY-10008,1,0.55,77.6,1670,152,31.6,-87.31901,37.01309,1.1,52944415,5,1,2054,1.0079463826773218,0.954172810451629,0.9810595965644755,5,5
NLA22_IA-10011,1,0.55,234,2930,149,28.6,-92.37444,40.65571,3,106620493,5,2,180,0.9927086278198731,1.5668667063216923,1.2797876670707828,5,5
NLA22_WY-10073,1,1.2,6.75,603,38.1,16.3,-110.53008,43.91088,21.2,31720983,1,5,1794,-0.0497309351879452,-0.15602169464414128,-0.10287631491604324,3,3
NLA22_IN-10006,1,1.55,33.8,1030,48.8,26.82,-85.42649,41.54445,2.6,155641748,4,2,1659,0.1394708276235764,0.4274837754706849,0.28347730154713063,4,4
NLA22_IN-10028,1,2.05,6.06,915,21.8,26.34,-84.90916,41.52647,5.5,150994603,4,3,1460,-0.4764998994830083,0.2984557143946488,-0.08902209254417975,3,3
NLA22_IN-10017,1,0.95,33.2,1600,94.7,26.56,-85.58002,41.31361,15,155351264,4,5,1596,0.6462569213990795,0.9075051825478222,0.7768810519734508,4,4
NLA22_IN-10029,1,1.05,23.2,979,41.9,28.36,-85.62936,40.53284,4.5,49063628,5,3,1989,0.022941949132792364,0.3721382334601014,0.19754009129644687,4,4
NLA22_IN-10019,1,1.55,17.5,420,23.9,29.13,-87.24511,38.97951,5.8,90347682,5,3,2631,-0.4061989972837098,-0.550181699504324,-0.4781903483940169,2,2
NLA22_IN-10145,1,1.15,25.2,726,41.5,29.36,-86.077,38.8137,2.5,145221213,5,2,1191,0.015609499085470475,0.046291333185020274,0.030950416135245375,3,3
NLA22_IN-10004,1,1.85,13.3,434,23.8,28.1,-87.2802,39.05286,8.8,155472918,5,4,1633,-0.40940404204676867,-0.5144455166176705,-0.46192477933221954,2,2
NLA22_IN-10031,1,2.75,6.16,125,17,22.03,-87.23865,39.03569,4,90345426,2,3,2629,-0.6666041115494463,-1.8710227582561265,-1.2688134349027864,1,1
NLA22_TX-10030,1,0.8,31.7,730,43.6,29.2,-97.22486,31.54986,7.9,96611660,5,4,2728,0.053343230535177276,0.05227956765244757,0.052811399093812425,3,3
NLA22_LA-10386,1,0.49,29.3,606,59,33,-90.93753,30.36088,2.6,F5D9CF6B-8EAA-4884-8742-442C15651C78,5,2,2755,0.2845597888630496,-0.1506129692443235,0.06697340980936306,3,3
NLA22_NY-10051,1,5.45,1.42,288,12.7,19.6,-74.84155,41.51264,22.2,26149030,1,5,1751,-0.8895124275314931,-0.961378055121621,-0.925445241326557,1,1
NLA22_UT-10018,1,2.65,1.37,178,11.8,14.99,-111.06242,40.66034,7.1,82733733,1,4,2523,-0.945697860609233,-1.4857915860688458,-1.2157447233390393,1,1
NLA22_WI-10028,1,1.05,2.11,831,28.6,27.3,-90.63465,45.83952,1.15,69887276,4,1,2301,-0.2689672270566826,0.19350883263669882,-0.03772919720999188,3,3
NLA22_OH-10004,1,0.55,57.6,1530,133,25.6,-81.45137,40.79961,4.3,152014433,4,3,1502,0.9058747115977254,0.8587495033072217,0.8823121074524736,5,5
NLA22_NE-10031,1,0.415,249,3420,477,25.7,-96.907542,40.643856,1.6,109062244,4,1,207,1.8821440696374976,1.735399987361879,1.8087720284996882,5,5
NLA22_DE-10018,1,0.35,132,2440,131,23.47,-75.51469,38.98947,1.3,88070598,2,1,2591,0.8942926406859516,1.3674182932845278,1.1308554669852398,5,5
NLA22_NV-10025,2,1.55,12,659,156,23.41,-119.78986,39.45948,2.4,65193757,2,2,2232,1.0278020978928555,-0.05923558069150377,0.48428325860067584,4,4
NLA22_NV-10068,2,0.345,3.57,1350,163,22.26,-119.46032,41.91568,1.1,158123064,2,1,1695,1.0613549097000052,0.7223397095910906,0.8918473096455479,5,5
NLA22_CO-10036,1,3.7,4.32,465,9.8,22.2,-105.0428,39.57323,10,117822693,2,4,307,-1.087660428712914,-0.4392532264170567,-0.7634568275649853,2,2
NLA22_AL-10020,1,2.25,5.81,251,13.9,30.8,-87.92054,34.5335,13.1,9,5,5,2615,-0.8204969762941776,-1.1112414642698167,-0.9658692202819972,1,1
NLA22_KS-10072,1,0.45,39.2,2810,279,24.1,-96.57974,39.25135,7,42091473,3,4,1874,1.472191647316472,1.5212911767272357,1.4967414120218538,5,5
NLA22_MT-10055,1,0.1,20,7200,371,23.1,-109.16882,48.77561,1.4,138973998,2,1,978,1.6900388039253615,2.546732854409195,2.1183858291672784,5,5
NLA22_MT-10077,1,0.2,4.67,6880,819,29.1,-109.03745,48.70001,1.4,137850687,5,1,967,2.295355049174993,2.4971854163751805,2.3962702327750867,5,5
NLA22_SD-10095,1,1.7,6.64,1260,51.1,23,-97.29823,45.62722,1.7,145087780,2,1,1162,0.1746747408343631,0.6471474193904759,0.4109110801124195,4,4
NLA22_NH-10005,1,2.9,3.49,251,7.5,25.3,-71.3687,43.81465,9.1,129969692,3,4,731,-1.2921222053929071,-1.1112414642698167,-1.201681834831362,1,1
NLA22_ND-10003,2,0.55,53.1,2100,123,19,-99.23026,47.131457,2.4,147306181,1,2,1282,0.8461253985150454,1.2038737552610843,1.0249995768880649,5,5
NLA22_IN-10027,1,0.45,22.1,1450,123,22.84,-84.91463,41.57345,2.5,150994488,2,2,1459,0.8461253985150454,0.8002196853244806,0.8231725419197631,4,4
NLA22_IN-10014,1,2.75,6.99,606,17.3,27.9,-85.01948,41.74035,7.5,155638183,4,4,1643,-0.6532323060284226,-0.1506129692443235,-0.40192263763637304,2,2
NLA22_WY-10004,2,3.75,2.12,548,25.2,19.9,-106.425737,42.79373,4.4,153794419,1,3,1565,-0.36571203298259286,-0.26025759728832176,-0.3129848151354573,2,2
NLA22_CA-10045,1,1.55,57.9,1100,58.7,25.5,-121.80944,37.97732,4.5,153038512,3,3,1558,0.28066308345191565,0.4991433042920902,0.3899031938720029,4,4
NLA22_MI-10016,1,1.3,9.18,375,23.1,20.3,-86.07575,46.51897,3.5,44361292,1,2,1909,-0.4322237084598484,-0.6736936393613273,-0.5529586739105878,2,2
NLA22_LA-10409,1,1.3,11.7,603,41.9,30.5,-92.301195,32.549829,3.2,{02a8dfb0-e514-46b7-94ab-d1122dd9a0c5},5,2,5,0.022941949132792364,-0.15602169464414128,-0.06653987275567447,3,3
NLA22_LA-10448,1,1.545,10.6,666,22.2,32.3,-92.52538,32.38028,1.8,{4f9b2e51-fd3c-4069-80e6-96e4397d463c},5,1,42,-0.46260129739067263,-0.047720014660745554,-0.2551606560257091,3,3
NLA22_UT-10019,1,1.7,2.03,230,20.3,15.16,-111.29493,39.65432,1.7,37983473,1,1,1835,-0.5309934216788074,-1.2064661333831737,-0.8687297775309906,1,1
NLA22_OK-10069,1,0.85,18.7,605,38.5,29.1,-96.02395,35.74549,6.7,130534474,5,4,743,-0.041747551331113686,-0.15241289687259665,-0.09708022410185517,3,3
NLA22_IN-10043,1,2.75,17.3,861,20.6,24.83,-85.01403,41.72536,12.6,155638435,3,5,1644,-0.5197794984718306,0.23216025671235685,-0.14380962087973687,3,3
NLA22_SD-10069,1,1.6,8.18,961,45.8,21.9,-97.26366,45.45885,1.9,145089309,2,1,1169,0.09097240527286678,0.3519135223978233,0.22144296383534504,4,4
